Plot ID,Year,Biomass,Shadow,,,,
7608801902,1984,15.52685119,11.734879,0.6,0.25,0.48,34.33
7608801902,1997,25.36282542,16.19438234,1,0.125,0,50
7608801902,2007,31.75485027,19.39905818,1,0.125,0,60
7608802001,1976,36.7927759,18.72962248,1,0.125,0,56
7608802001,1984,43.68149982,21.89473938,1,0.125,0,64
7608802001,1989,58.65673791,31.60477395,1,0.125,0,69
7608802001,1997,74.35331853,39.24562994,1,0.125,0,82.33
7608802002,1976,20.55474042,15.34117604,0.4,0.25,0.48,79.5
7608802002,1984,22.95503752,16.60163328,0.4,0.25,0.48,83.8
7608802002,1989,33.43466538,24.55172252,0.43,0.25,0.49,85.67
7608802002,1997,40.01083163,29.29668353,0.5,0.25,0.5,85.83
7608802101,1976,6.801463141,7.356755482,0.7,0.25,0.48,62
7608802101,1984,1.00893437,1.042305044,0.5,0.125,0,63
7608802101,1989,1.098190709,1.115943976,0.5,0.125,0,68
7608802101,1997,1.250507942,1.238993877,0.5,0.125,0,76
7608802101,2007,3.079919133,3.3532606,0.75,0.25,0.5,51.33
7608802102,1976,8.893402902,6.806650041,0.8,0.375,0.56,40
7608802102,1984,12.18294367,8.812946508,0.8,0.375,0.56,48
7608802102,1989,38.49238541,23.60612826,0.89,0.375,0.37,54.25
7608802102,1997,55.27655896,32.97737348,0.9,0.375,0.46,62.25
7608802102,2007,45.26374997,27.71100862,0.75,0.375,0.63,72.25
7608802201,1976,25.53399456,16.74217557,0.6,0.375,0.64,48.6
7608802201,1987,33.55311774,20.7550701,0.8,0.375,0.64,74.2
7608802201,1997,47.80761254,29.00826019,0.71,0.375,0.65,67.8
7608802202,1976,74.88944605,34.35716098,0.92,0.25,0.28,55.83
7608802202,1987,60.38346423,27.13501646,0.9,0.25,0.32,41.4
7608802202,1997,85.10290144,40.86860184,0.95,0.25,0.18,55.25
7608802301,1976,6.326241278,5.667684474,0.6,0.375,0.64,50.75
7608802301,1984,7.696928382,6.20793788,0.4,0.25,0.48,55.75
7608802301,1997,11.25718116,9.414021148,0.43,0.625,0.73,86.2
7608802302,1976,7.521990467,7.461559012,1,0.25,0.48,55.67
7608802302,1984,8.955850043,8.579111484,1,0.25,0.48,69.25
7608802302,1997,25.71292715,22.72839241,1,0.375,0.57,91.75
7608802401,1976,35.3042008,19.09515307,1,0.125,0,67.6
7608802401,1984,35.59925819,18.77445929,1,0.125,0,73.4
7608802401,1989,84.59346751,42.22617199,1,0.125,0,78.4
7608802401,1997,64.87598005,30.72769155,1,0.125,0,126
7608802401,2007,29.92314431,15.81779335,1,0.125,0,NA
7608802402,1976,13.73962764,10.02228375,1,0.375,0.67,60.75
7608802402,1984,16.6399072,11.14823056,1,0.375,0.64,68.75
7608802402,1989,49.06974176,28.50052855,1,0.5,0.7,73.75
7608802402,1997,42.23487539,24.56398729,1,0.375,0.59,81
7608802402,2007,51.76296807,29.27004282,1,0.375,0.59,91
7608802501,1976,4.91241969,5.311402735,0.8,0.25,0.32,32.4
7608802501,1984,5.907633622,6.23920301,0.8,0.25,0.32,40.4
7608802501,1997,13.63407754,13.9604335,0.78,0.25,0.35,51.78
7608802502,1976,6.458430996,6.40331981,1,0.25,0.48,44.2
7608802502,1984,9.234824909,8.741368461,1,0.25,0.48,53.8
7608802502,1997,16.29009442,15.30267268,1,0.25,0.49,61.38
7608802601,1976,5.863476178,5.82561862,1,0.125,0,56.6
7608802601,1984,6.764763779,6.80911305,1,0.25,0.28,67
7608802601,1997,13.95851275,13.28184949,1,0.25,0.22,67
7608802602,1976,8.258935526,7.839605706,1,0.125,0,65.6
7608802602,1984,7.752593372,7.161172489,1,0.25,0.38,63.33
7608802602,1997,17.04318257,15.72847158,1,0.25,0.38,77.29
7608802701,1976,20.4808812,16.93780883,1,0.25,0.48,80.2
7608802701,1984,25.06687011,20.04964432,1,0.25,0.48,88.2
7608802701,1989,35.08285048,28.77070552,1,0.25,0.35,74.78
7608802701,1997,41.94447497,33.19361559,1,0.375,0.49,94.57
7608802702,1976,24.84677892,14.48037966,1,0.125,0,65.67
7608802702,1984,31.15136638,17.3435518,1,0.125,0,70.67
7608802702,1989,99.06718803,51.5795227,0.9,0.25,0.18,75.67
7608802702,1997,110.2758169,56.29492761,0.9,0.25,0.18,83.67
7608802801,1976,15.94368444,8.991992157,1,0.125,0,43.5
7608802801,1984,35.50853354,19.2481612,1,0.125,0,58.75
7608802801,1989,59.47824901,30.97504799,1,0.125,0,60.33
7608802801,1997,75.74830907,38.38206895,1,0.125,0,64.5
7608802801,2007,49.707023,25.19718158,1,0.125,0,66
7608802802,1976,9.763101259,7.070393028,0.75,0.25,0.5,41.5
7608802802,1984,26.28024052,15.98628324,0.8,0.25,0.48,52
7608802802,1989,52.47760578,31.2008908,0.9,0.25,0.32,57
7608802802,1997,70.40233706,40.4897509,0.91,0.25,0.3,66
7608802802,2007,80.66412985,44.04040405,0.94,0.25,0.2,74.5
7608802901,1976,2.364888011,2.53845713,1,0.25,0.44,45.67
7608802901,1985,3.502661486,3.560103061,1,0.25,0.44,54.67
7608802901,1989,7.518668955,7.772752614,1,0.25,0.22,46.13
7608802901,1997,12.35610607,12.30524143,1,0.25,0.32,51.4
7608802901,2007,17.71270442,16.73192141,1,0.25,0.32,59.75
7608802902,1976,26.33493096,12.93833518,1,0.125,0,88
7608802902,1984,47.98093474,23.31720227,1,0.125,0,83.67
7608802902,1989,114.3957735,54.0118694,1,0.125,0,88.67
7608802902,1997,87.14267015,41.03824784,1,0.125,0,NA
7608802902,2007,80.3202201,37.20439896,1,0.25,0.24,NA
7608803001,1976,8.80762168,8.153010989,1,0.25,0.48,46.6
7608803002,1976,6.515388175,5.227057255,1,0.25,0.32,38.4
7608803002,1984,10.98016508,7.915707646,1,0.25,0.32,46.4
7608803002,1989,27.27135581,18.33579243,1,0.25,0.18,51.4
7608803002,1997,33.44756029,20.53973277,1,0.125,0,51
7608803101,1976,25.03153813,15.12674349,1,0.25,0.32,50.25
7608803101,1983,29.79727456,17.42236808,1,0.25,0.32,57.25
7608803101,1989,50.79216342,30.34572415,0.89,0.375,0.37,61.67
7608803101,1995,56.39198494,33.38090478,0.89,0.375,0.49,67.67
7608803101,2006,74.05919138,43.13467032,0.89,0.375,0.57,78
7608803102,1976,12.16220163,9.198734086,0.8,0.5,0.72,36.33
7608803102,1983,17.35461936,12.50067363,0.8,0.5,0.72,43.33
7608803102,1989,19.62597388,14.00396341,0.8,0.5,0.72,49.33
7608803102,1995,26.67385214,19.25303695,0.83,0.375,0.61,51
7608803102,2006,36.74656209,28.26744751,0.88,0.25,0.22,43.67
7608803201,1976,24.80694627,15.78346202,0.8,0.375,0.64,75.75
7608803201,1983,27.72015051,17.25252101,0.8,0.375,0.64,82.75
7608803201,1989,50.35182162,28.12574912,1,0.25,0.35,78
7608803201,1997,95.4895731,49.17612892,0.91,0.375,0.31,87
7608803201,2006,92.74368714,45.62316356,0.88,0.25,0.22,96
7608803202,1976,8.647861014,6.880892159,0.8,0.375,0.56,36.25
7608803202,1983,23.61425488,13.64964203,1,0.25,0.32,43.25
7608803202,1989,40.51723481,22.09615317,1,0.25,0.28,49.25
7608803202,1997,51.21003286,27.71663835,1,0.125,0,57.5
7608803202,2006,43.79070368,23.84177284,1,0.125,0,66.5
7608803301,1976,28.49835357,15.39511091,1,0.125,0,61.5
7608803301,1983,30.24917338,16.29677313,1,0.125,0,68.5
7608803301,1989,49.39563768,27.81596295,1,0.125,0,74.5
7608803301,1995,56.19227925,30.6363089,1,0.125,0,101
7608803301,2006,65.30429534,35.74941431,1,0.125,0,NA
7608803302,1976,11.99885548,7.416923264,1,0.25,0.48,49.25
7608803302,1983,12.93641896,8.004275427,1,0.25,0.48,56.25
7608803302,1989,52.90398441,26.21530892,1,0.25,0.49,66.67
7608803302,1995,87.80247449,41.14471013,1,0.25,0.47,72.67
7608803302,2006,82.56485529,38.32315781,1,0.25,0.41,91
7608803401,1976,7.185764471,6.691190228,0.8,0.375,0.56,55.8
7608803401,1983,8.105518201,7.168360453,0.8,0.375,0.56,62.4
7608803401,1987,9.425981896,8.059115068,0.8,0.375,0.56,66.4
7608803401,1995,28.25040568,22.9647407,0.78,0.375,0.49,68.71
7608803401,2006,23.67654017,20.40859013,0.67,0.375,0.61,122.67
7608803402,1976,5.743323801,6.107758773,1,0.25,0.48,47.75
7608803402,1983,8.670082492,8.283952571,0.8,0.375,0.64,56
7608803402,1987,10.00524528,9.310775847,0.8,0.375,0.64,60
7608803402,1995,28.58258863,23.58144791,0.56,0.375,0.64,66.75
7608803402,2006,56.75515482,42.9839744,0.45,0.375,0.6,94
7608803501,1976,15.44117122,13.01428633,0.9,0.25,0.32,NA
7608803501,1984,28.08169047,15.98206094,0,0.125,0,68
7608803501,1997,4.089963967,3.217443267,0,0.125,0,81
7608803502,1976,16.72323028,14.34325542,1,0.375,0.56,82.2
7608803502,1984,8.249479589,8.263946909,0.9,0.375,0.64,66
7608803502,1997,13.70783423,12.69781485,0.9,0.375,0.64,79
7608803601,1976,36.34354675,24.05419477,0.4,0.375,0.56,70.8
7608803601,1983,36.02434567,23.170226,0.2,0.25,0.32,81.2
7608803601,1995,41.65356193,27.69296331,0.38,0.25,0.47,82
7608803601,2006,76.26678461,46.71990612,0.4,0.375,0.54,88.2
7608803602,1976,19.78698574,14.60463593,0.75,0.375,0.63,58.25
7608803602,1983,25.76292714,18.5503255,0.4,0.375,0.56,73.4
7608803602,1995,50.02884011,31.81840225,0.67,0.375,0.57,82.8
7608803602,2006,62.57484531,38.53487602,0.67,0.375,0.57,93.8
7608803701,1976,17.82010905,12.10975897,0.5,0.25,0.5,88.5
7608803701,1984,25.44490243,16.42002409,0.67,0.375,0.67,96.5
7608803701,1989,32.55481731,21.85502965,0.5,0.375,0.61,77.67
7608803701,1997,45.41752994,29.52453696,0.57,0.375,0.65,82
7608803701,2007,51.81512852,30.97278604,0.3,0.375,0.56,78.33
7608803702,1976,17.63787374,9.38984345,1,0.125,0,59
7608803702,1984,36.39144637,20.01491087,0.8,0.25,0.32,60.6
7608803702,1989,93.95427387,44.84359619,0.89,0.25,0.2,61.25
7608803702,1997,60.79270536,32.28546912,0.88,0.25,0.22,71
7608803702,2007,87.71408327,44.16144333,0.88,0.25,0.22,88.5
7608803801,1976,10.09427536,6.962121179,0.33,0.375,0.67,44.5
7608803801,1984,17.74722663,13.2263564,0.8,0.375,0.56,48
7608803801,1997,30.10020998,21.02072317,0.43,0.5,0.69,50.5
7608803801,2007,30.55324293,19.91076079,0.13,0.375,0.41,52.86
7608803802,1976,46.78418713,25.40105837,0.33,0.25,0.44,99.33
7608803802,1984,57.67350061,33.22774585,0.6,0.375,0.64,90.6
7608803802,1997,36.58648422,25.12545273,0.4,0.375,0.56,93
7608803802,2007,39.55503723,28.25648964,0.67,0.375,0.64,66.57
7608803901,1984,1.646417842,1.628601632,1,0.125,0,24
7608803901,2007,6.811034353,5.11506576,1,0.125,0,36
7608803902,1976,1.739997572,1.628601632,0,0.125,0,35
7608803902,1984,3.457322758,2.89529179,0,0.125,0,43
7608803902,1997,13.10847911,10.40304478,0.13,0.375,0.63,44.5
7608803902,2007,35.4775214,28.28504043,0.5,0.5,0.69,45.25
7608804001,1976,7.612689487,6.984891442,0.6,0.375,0.56,52.6
7608804001,1984,13.27294488,10.78923448,0.2,0.375,0.64,52.8
7608804001,1997,21.0888046,15.80361848,0.2,0.375,0.64,65.8
7608804001,2007,29.49549977,21.45451428,0.33,0.375,0.67,74.6
7608804002,1976,27.04144859,17.49841975,0.8,0.25,0.32,83.5
7608804002,1984,29.6246207,18.88474176,0.8,0.25,0.32,84.4
7608804002,1997,53.01248265,33.43122052,0.71,0.25,0.41,110.33
7608804002,2007,60.96632021,37.73439821,0.75,0.5,0.66,104
7608804101,1976,13.69523881,11.71547653,0.83,0.25,0.28,38.6
7608804101,1984,16.70415636,13.77349618,0.83,0.25,0.28,46.6
7608804102,1976,4.649527736,4.874897285,1,0.125,0,51
7608804102,1984,12.68256778,11.38467939,1,0.125,0,59
7608804102,1997,21.28106087,14.68867981,0,0.125,0,NA
7608804102,2007,27.28480875,18.05470785,0,0.125,0,NA
7608804201,1976,22.27967024,12.80136174,1,0.125,0,51.67
7608804201,1984,26.17205447,14.81896795,1,0.125,0,59.67
7608804201,1989,69.20154489,37.01585314,1,0.125,0,64.67
7608804201,1997,79.80231004,42.01239289,1,0.125,0,72.67
7608804201,2007,72.27864092,39.02833226,1,0.125,0,82.67
7608804202,1976,6.923535111,7.083964708,1,0.25,0.28,48.8
7608804202,1984,14.90874276,13.11687818,1,0.25,0.48,63
7608804202,1989,3.823258988,3.268512997,1,0.125,0,59
7608804301,1976,12.98408381,10.42496053,0.7,0.375,0.56,48.25
7608804301,1984,14.16042187,11.30435515,0.7,0.375,0.56,57
7608804301,1997,47.9343496,33.09745772,0.44,0.375,0.59,65.25
7608804301,2007,55.61367513,38.30873161,0.5,0.375,0.59,74.5
7608804302,1976,61.39435656,32.02242985,0.8,0.375,0.56,41.67
7608804302,1984,62.5568107,33.14133949,0.8,0.375,0.56,49.67
7608804302,1997,42.4079337,26.01806717,1,0.25,0.2,56
7608804302,2007,56.0371705,30.86848517,1,0.125,0,67
7608804401,1976,22.32716925,17.39180666,0.5,0.375,0.64,47
7608804401,1984,29.3380781,21.94716628,0.5,0.375,0.64,55
7608804401,1997,34.24770859,25.91034824,0.25,0.25,0.38,68
7608804401,2007,43.34063945,32.34513424,0.4,0.375,0.56,71
7608804402,1976,4.719261022,4.944816571,0.9,0.25,0.32,46.2
7608804402,1984,6.993358445,6.909845077,0.9,0.25,0.32,54.2
7608804402,1997,16.04255383,10.07883242,0,0.25,0.5,40
7608804402,2007,21.86214214,14.58498212,0.4,0.375,0.64,48.25
7608804501,1976,6.877894556,6.686465273,1,0.125,0,65.2
7608804501,1984,6.1356167,6.114946737,1,0.125,0,72.8
7608804501,1997,15.23895626,14.77790105,1,0.125,0,97.44
7608804502,1976,14.42226537,12.51640672,0.83,0.25,0.28,64.5
7608804502,1984,15.30490994,13.05464951,1,0.125,0,77
7608804502,1997,23.24850543,20.06391971,1,0.125,0,95.75
7608804601,1976,3.102289066,3.413478648,1,0.125,0,59.25
7608804601,1986,3.591803153,3.856870469,1,0.125,0,69.25
7608804601,1997,10.55459573,10.49291946,1,0.125,0,115.38
7608804602,1976,3.426231552,3.108316904,0,0.25,0.32,29.4
7608804602,1986,3.119972449,2.58429925,0,0.125,0,40.67
7608804602,1997,12.46301918,9.443074596,0,0.125,0,55.86
7608804602,2007,4.054370012,3.84239401,1,0.125,0,37
7608804701,1976,9.314288394,8.992545077,0.83,0.25,0.28,47
7608804701,1986,18.39859805,15.19817074,0.7,0.375,0.56,62
7608804701,1997,42.81549232,32.25757177,0.5,0.375,0.59,76
7608804701,2007,59.15284001,42.50715604,0.44,0.375,0.57,72
7608804702,1976,2.2343087,2.612598716,0.8,0.25,0.32,30.67
7608804702,1986,3.877337306,3.820126401,0.6,0.25,0.48,40.33
7608804702,1997,8.980165727,8.612336968,0.67,0.25,0.44,48.14
7608804702,2007,12.10374571,9.770705011,0,0.125,0,55.88
7608804801,1976,5.254824587,4.064969566,0,0.125,0,41.5
7608804801,1986,8.938754419,6.447754497,0,0.125,0,51.5
7608804801,1997,20.71558085,15.50298063,0.22,0.25,0.35,50.75
7608804801,2007,24.62157077,17.64308381,0.38,0.25,0.47,58.13
7608804802,1976,2.901955547,2.516591645,0,0.125,0,40.25
7608804802,1986,8.325513018,6.395327599,0,0.125,0,46.6
7608804802,1997,22.17186251,15.93641989,0,0.125,0,47.33
7608804802,2007,33.86268428,23.03204619,0,0.125,0,53.22
7608900101,1976,32.18922931,19.43650596,0.5,0.5,0.72,46
7608900101,1984,39.34432535,23.67599728,0.5,0.5,0.72,61.25
7608900101,1992,64.83017887,39.46041435,0.56,0.5,0.72,81.25
7608900101,2003,83.00696382,48.11673361,0.55,0.875,0.84,86.17
7608900102,1976,51.4622129,23.48322916,1,0.25,0.48,50.67
7608900102,1984,43.06929393,20.93858937,1,0.25,0.48,75.5
7608900102,1992,92.51829609,42.93521689,1,0.25,0.41,83.5
7608900102,2003,92.30066021,41.90075326,1,0.25,0.44,78.5
7608900201,1976,20.96413054,14.97247873,0.5,0.5,0.72,73.75
7608900201,1984,25.6190042,17.53275108,0.5,0.5,0.72,81.5
7608900201,1989,71.84246765,45.301565,0.4,0.375,0.64,75
7608900201,2003,69.22034099,46.74966329,0.45,0.625,0.71,87.5
7608900202,1976,12.18978737,9.041704719,0.8,0.5,0.72,62.8
7608900202,1984,17.99834027,12.6560945,0.8,0.5,0.72,70.8
7608900202,1989,71.17307271,39.13399031,0.8,0.5,0.58,75.8
7608900202,2003,102.1227146,53.42014414,0.83,0.5,0.51,77
7608900301,1976,8.547769057,5.957515246,1,0.125,0,52.5
7608900301,1984,15.72204131,9.788398461,1,0.125,0,60.5
7608900301,1989,38.8989642,23.07507344,1,0.125,0,65.5
7608900301,2003,57.97393523,31.85861464,1,0.125,0,79.5
7608900302,1976,4.400700857,3.39543334,0.75,0.5,0.75,42.75
7608900302,1984,6.326197895,5.204286992,0.6,0.5,0.72,47.4
7608900302,1989,33.11430078,19.89065459,0.7,0.625,0.78,53.25
7608900302,2003,46.62952105,26.1074392,0.67,0.625,0.79,55
7608900401,1976,38.69972137,18.6960954,1,0.25,0.48,72.25
7608900401,1984,50.6166855,23.15378918,1,0.25,0.48,80.25
7608900401,1989,92.04296671,41.19532748,1,0.25,0.41,85.25
7608900401,2003,69.55721193,29.33669485,1,0.25,0.5,81
7608900402,1976,24.87792272,14.48560727,1,0.375,0.56,73.75
7608900402,1984,32.47618272,18.93239344,1,0.375,0.56,85.25
7608900402,1989,76.71002059,41.33561844,1,0.375,0.37,90.25
7608900402,2003,112.9967578,62.64029132,1,0.375,0.59,119.25
7608900501,1976,26.17184406,16.57192638,0.8,0.625,0.8,72.5
7608900501,1984,17.58080954,12.96170863,1,0.375,0.64,72
7608900501,1992,100.6583529,52.02914744,0.83,0.625,0.72,80
7608900501,2003,110.0852675,61.40275514,0.75,0.5,0.7,135
7608900502,1976,11.03575587,7.610545902,0.9,0.375,0.56,77.5
7608900502,1984,16.99519631,10.76364935,0.88,0.375,0.63,82.33
7608900502,1992,31.16513874,20.11916148,0.94,0.375,0.57,81
7608900502,2003,36.31285369,24.78580887,0.92,0.375,0.61,NA
7608900601,1976,54.21707863,25.04422371,1,0.25,0.32,89.2
7608900601,1984,62.32350374,28.12283372,1,0.25,0.32,97.2
7608900601,1989,109.064444,50.88797019,1,0.25,0.38,116.5
7608900601,2003,54.01659524,27.37970883,1,0.25,0.32,124.5
7608900602,1976,34.50845223,18.40611384,1,0.25,0.48,106.5
7608900602,1984,41.20158161,21.35136951,1,0.25,0.48,114.5
7608900602,1989,98.64095375,50.42200917,0.88,0.375,0.59,119.5
7608900602,2003,15.75976239,7.567166791,1,0.125,0,NA
7608900701,1976,5.741436287,5.560116342,1,0.625,0.8,52.75
7608900701,1984,11.04685715,9.939999156,1,0.625,0.8,60.75
7608900701,1989,21.17878398,19.37553393,1,0.625,0.68,63.44
7608900701,2003,44.77924749,34.11980737,1,0.5,0.63,69.29
7608900702,1976,10.86984587,7.986933835,0.8,0.375,0.64,55.2
7608900702,1984,14.22568524,9.877619692,0.8,0.375,0.64,63.2
7608900702,1989,106.6068178,46.40841093,0.9,0.375,0.46,68.2
7608900702,2003,110.8367152,46.78826718,0.86,0.25,0.24,77
7608900801,1976,48.2084266,26.8702179,1,0.5,0.72,71.5
7608900801,1984,22.15960101,15.02415164,1,0.5,0.72,71.8
7608900801,1989,38.09947432,24.85034975,0.94,0.625,0.77,76.8
7608900801,2003,70.38446406,43.15834536,0.96,0.625,0.75,70
7608900802,1976,23.63988808,13.62239814,1,0.125,0,65.75
7608900802,1984,32.32305641,17.91592485,1,0.125,0,73
7608900802,1989,92.09463524,47.16153865,1,0.25,0.18,72.67
7608900802,2003,87.13546266,42.41486861,1,0.125,0,87.5
7608900901,1976,24.89719762,13.16638968,0.8,0.375,0.64,60
7608900901,1984,39.52133248,20.59231046,1,0.25,0.48,80.75
7608900901,1989,45.06123158,24.34930342,1,0.25,0.44,91.33
7608900901,2003,57.26764939,29.30362017,1,0.25,0.28,96
7608900902,1976,15.88490262,10.98511907,1,0.375,0.64,57.5
7608900902,1984,18.04896514,12.6262368,1,0.375,0.64,65.5
7608900902,1989,31.02990632,20.69510338,0.95,0.375,0.46,50.5
7608900902,2003,39.57225732,24.86271506,0.9,0.375,0.46,55
7608901001,1976,23.35844998,13.79822679,0.8,0.25,0.48,66.2
7608901001,1984,29.49146206,17.25231995,0.8,0.25,0.48,74.2
7608901001,1992,44.31969621,25.82394188,0.86,0.25,0.41,82.2
7608901001,1997,48.06925325,28.50892289,0.86,0.5,0.69,60.67
7608901001,2003,57.21835151,33.65696281,0.88,0.5,0.72,73.5
7608901002,1976,4.527245958,3.686772076,0.8,0.25,0.32,47.6
7608901002,1984,6.517202079,5.012574442,0.8,0.25,0.32,55.6
7608901002,1992,33.19015255,21.86327319,0.67,0.25,0.44,63.6
7608901002,1997,45.43418043,29.97687604,0.64,0.25,0.46,68.6
7608901002,2003,47.29290586,30.2418254,0.7,0.25,0.42,74.6
7608901101,1976,17.24545577,12.20873171,0.8,0.5,0.72,56.67
7608901101,1984,20.97767084,14.52204974,0.8,0.5,0.72,63.67
7608901101,1992,27.19675613,19.12963519,1,0.5,0.66,97.25
7608901101,1997,34.4002968,24.37996536,0.89,0.625,0.74,96.2
7608901101,2003,42.52689212,29.60687182,1,0.375,0.57,100.83
7608901102,1976,5.138541632,5.020616919,1,0.375,0.56,62.75
7608901102,1984,10.60044784,9.277198504,0.7,0.625,0.8,84.4
7608901102,1992,91.30011487,55.60111315,0.5,0.625,0.72,97.67
7608901102,1997,91.81486534,55.78332553,0.5,0.625,0.72,114.83
7608901102,2003,73.76693605,46.04665025,0.61,0.625,0.77,106.33
7608901201,1976,2.42518624,2.397562982,0.8,0.375,0.56,59.4
7608901201,1984,6.275234515,4.310868307,1,0.125,0,53
7608901201,1992,15.47516166,9.77060448,1,0.125,0,59.5
7608901201,2003,17.61765661,9.933967298,1,0.125,0,68.67
7608901202,1976,27.28806537,14.20879525,1,0.25,0.48,58.33
7608901202,1984,13.81578983,8.829232525,1,0.125,0,67.4
7608901202,1992,12.49011974,7.92912853,1,0.125,0,76
7608901202,2003,13.19246961,7.816935973,1,0.125,0,90.5
7608901301,1976,69.37406017,38.05519252,0.4,0.375,0.56,73
7608901301,1984,75.51012856,40.81718025,0.4,0.375,0.56,81
7608901301,1992,95.34163503,51.72534286,0.63,0.25,0.47,68.33
7608901301,2003,21.91972207,12.35716568,1,0.125,0,NA
7608901302,1976,34.57709932,19.98867228,0.9,0.5,0.72,86
7608901302,1984,39.06945186,22.20980342,0.9,0.5,0.72,88.5
7608901302,1992,74.38548459,41.84767291,0.95,0.625,0.6,77.4
7608901302,2003,81.86184427,45.09969883,0.94,0.5,0.52,88.6
7608901401,1976,114.8034144,48.2264129,1,0.125,0,93.5
7608901401,1984,116.8485486,48.93249213,1,0.125,0,101.5
7608901401,1989,161.6555851,73.58851552,0.88,0.375,0.41,117
7608901401,1995,63.24006573,32.28074416,0.75,0.375,0.63,91
7608901401,2006,78.80839958,39.61276903,0.8,0.375,0.64,102
7608901402,1976,13.94205391,8.636263337,1,0.25,0.32,91.4
7608901402,1984,18.06838376,10.62531874,1,0.25,0.32,99.4
7608901402,1989,63.37849677,34.51695495,1,0.25,0.42,104.4
7608901402,1995,69.07027331,36.8309767,1,0.25,0.35,115.5
7608901402,2006,63.2626019,32.77425067,1,0.25,0.24,118.67
7608901501,1976,25.78159124,13.38082223,0.8,0.5,0.72,44
7608901501,1984,35.89881301,18.36414216,0.8,0.375,0.56,50.8
7608901501,1995,26.86526864,18.13885227,1,0.375,0.5,82.25
7608901501,2006,36.90599426,24.61349879,0.88,0.625,0.69,92
7608901502,1976,17.22324712,10.6004876,1,0.375,0.64,71.2
7608901502,1984,21.90593659,12.96206049,1,0.375,0.64,79.2
7608901502,1995,81.56941715,41.84003255,1,0.375,0.59,92.5
7608901502,2006,94.66379757,47.86646178,1,0.375,0.57,103.5
7608901601,1976,9.599541776,8.413788312,0.8,0.5,0.72,89.4
